source,target
76561198285534477,76561198080786603
76561198285534477,76561198085154464
76561198285534477,76561198095446802
76561198285534477,76561198103873710
76561198285534477,76561198104147635
76561198285534477,76561198115047761
76561198285534477,76561198115603426
76561198285534477,76561198116643674
76561198285534477,76561198117798102
76561198285534477,76561198122310030
76561198285534477,76561198123886700
76561198285534477,76561198124270560
76561198285534477,76561198125680874
76561198285534477,76561198127459121
76561198285534477,76561198132282793
76561198285534477,76561198137889227
76561198285534477,76561198144006367
76561198285534477,76561198146208333
76561198285534477,76561198146649198
76561198285534477,76561198147266033
76561198285534477,76561198148040845
76561198285534477,76561198148925493
76561198285534477,76561198150497611
76561198285534477,76561198156486278
76561198285534477,76561198163139674
76561198285534477,76561198163788427
76561198285534477,76561198189003094
76561198285534477,76561198192068286
76561198285534477,76561198195332441
76561198285534477,76561198205714243
76561198285534477,76561198209141196
76561198285534477,76561198213870212
76561198285534477,76561198244526342
76561198285534477,76561198245889606
76561198285534477,76561198257238942
76561198285534477,76561198257802291
76561198285534477,76561198260665326
76561198285534477,76561198261521711
76561198285534477,76561198262732892
76561198285534477,76561198263001978
76561198285534477,76561198263861166
76561198285534477,76561198265255427
76561198285534477,76561198272969239
76561198285534477,76561198274190948
76561198285534477,76561198274391965
76561198285534477,76561198277255363
76561198285534477,76561198283319463
76561198285534477,76561198292538672
76561198285534477,76561198298098833
76561198285534477,76561198299852981
76561198285534477,76561198301902100
76561198285534477,76561198302459773
76561198285534477,76561198306640789
76561198285534477,76561198307370303
76561198285534477,76561198308806757
76561198285534477,76561198312060847
76561198285534477,76561198316317999
76561198285534477,76561198317348202
76561198285534477,76561198318420330
76561198285534477,76561198319685808
76561198285534477,76561198319686323
76561198285534477,76561198319915741
76561198285534477,76561198319956159
76561198285534477,76561198324500621
76561198285534477,76561198328486636
76561198285534477,76561198329018493
76561198285534477,76561198334629596
76561198285534477,76561198339965255
76561198285534477,76561198344094428
76561198285534477,76561198347777940
76561198285534477,76561198348558502
76561198285534477,76561198353622816
76561198285534477,76561198360847212
76561198285534477,76561198362496142
76561198285534477,76561198363890155
76561198285534477,76561198366433111
76561198285534477,76561198367267549
76561198285534477,76561198370852503
76561198285534477,76561198371174941
76561198285534477,76561198375488208
76561198285534477,76561198375816269
76561198285534477,76561198376371072
76561198285534477,76561198381122180
76561198285534477,76561198389647057
76561198285534477,76561198397177352
76561198285534477,76561198398503299
76561198285534477,76561198403297636
76561198285534477,76561198407837359
76561198285534477,76561198411422631
76561198285534477,76561198411937531
76561198285534477,76561198412250987
76561198285534477,76561198420212345
76561198285534477,76561198425699463
76561198285534477,76561198431439856
76561198285534477,76561198438892519
76561198285534477,76561198449074019
76561198285534477,76561198802124996
76561198285534477,76561198802126122
76561198285534477,76561198802351715
76561198285534477,76561198804307942
76561198285534477,76561198806973520
76561198285534477,76561198812454213
76561198285534477,76561198820124740
76561198285534477,76561198843211033
76561198285534477,76561198846577554
76561198285534477,76561198849583818
76561198285534477,76561198978527019
76561198285534477,76561199084942836
76561198285534477,76561199472902713
76561198285534477,76561199851170909
76561198308806757,76561198005968119
76561198308806757,76561198103080743
76561198308806757,76561198141838344
76561198308806757,76561198146218939
76561198308806757,76561198216721433
76561198308806757,76561198260709872
76561198308806757,76561198309927385
76561198308806757,76561198315756688
76561198308806757,76561198318399166
76561198308806757,76561198318417814
76561198308806757,76561198380616275
76561198308806757,76561198387146198
76561198308806757,76561198400024070
76561198308806757,76561198402450541
76561198308806757,76561198408714684
76561198308806757,76561198577817824
76561198308806757,76561198797624743
76561198308806757,76561198802351715
76561198308806757,76561198806973520
76561198308806757,76561198827403988
76561198308806757,76561198847399430
76561198308806757,76561198876958247
76561198308806757,76561199012005678
76561198308806757,76561199041716837
76561198308806757,76561199084942836
76561198308806757,76561199118283928
76561198308806757,76561199151576788
76561198308806757,76561199472902713
76561198308806757,76561199819112937
76561198365721356,76561198019769426
76561198365721356,76561198073069405
76561198365721356,76561198146218939
76561198365721356,76561198148930354
76561198365721356,76561198204650429
76561198365721356,76561198220640852
76561198365721356,76561198453518923
76561198365721356,76561198802351715
76561198365721356,76561198982996260
76561198365721356,76561199021854661
76561198365721356,76561199084942836
76561198365721356,76561199104854333
76561198365721356,76561199227396417
76561198365721356,76561199402853212
76561198365721356,76561199789241632
76561198397177352,76561197979564704
76561198397177352,76561198016874633
76561198397177352,76561198025564597
76561198397177352,76561198039524991
76561198397177352,76561198042559766
76561198397177352,76561198043965374
76561198397177352,76561198056672216
76561198397177352,76561198056892742
76561198397177352,76561198070096551
76561198397177352,76561198081749401
76561198397177352,76561198083537446
76561198397177352,76561198087150798
76561198397177352,76561198094625834
76561198397177352,76561198096727664
76561198397177352,76561198115069919
76561198397177352,76561198146218939
76561198397177352,76561198148648386
76561198397177352,76561198152737166
76561198397177352,76561198162716377
76561198397177352,76561198166894843
76561198397177352,76561198190825925
76561198397177352,76561198199042553
76561198397177352,76561198211771539
76561198397177352,76561198220193773
76561198397177352,76561198238951098
76561198397177352,76561198239173412
76561198397177352,76561198261479292
76561198397177352,76561198263578442
76561198397177352,76561198279914122
76561198397177352,76561198280334272
76561198397177352,76561198291345400
76561198397177352,76561198294340739
76561198397177352,76561198296202369
76561198397177352,76561198298043564
76561198397177352,76561198312309610
76561198397177352,76561198314617734
76561198397177352,76561198318937764
76561198397177352,76561198319208451
76561198397177352,76561198336339580
76561198397177352,76561198339125370
76561198397177352,76561198340534008
76561198397177352,76561198365889723
76561198397177352,76561198365923773
76561198397177352,76561198372913978
76561198397177352,76561198380091141
76561198397177352,76561198413886009
76561198397177352,76561198419652307
76561198397177352,76561198577817824
76561198397177352,76561198797330567
76561198397177352,76561198797624743
76561198397177352,76561198802351715
76561198397177352,76561198806973520
76561198397177352,76561198809761031
76561198397177352,76561198846073536
76561198397177352,76561198857071387
76561198397177352,76561198857379365
76561198397177352,76561198878853453
76561198397177352,76561198949439419
76561198397177352,76561198978476078
76561198397177352,76561198980203860
76561198397177352,76561198995530781
76561198397177352,76561199045058442
76561198397177352,76561199060019402
76561198397177352,76561199085579460
76561198397177352,76561199167305495
76561198397177352,76561199196827317
76561198397177352,76561199236021172
76561198397177352,76561199262541177
76561198397177352,76561199274341494
76561198397177352,76561199377122494
76561198397177352,76561199500912137
76561198397177352,76561199605981583
76561198400024070,76561197986276329
76561198400024070,76561197989757204
76561198400024070,76561198008641545
76561198400024070,76561198022392449
76561198400024070,76561198039869697
76561198400024070,76561198040900746
76561198400024070,76561198043976532
76561198400024070,76561198045309162
76561198400024070,76561198058892914
76561198400024070,76561198061331289
76561198400024070,76561198063399591
76561198400024070,76561198066243047
76561198400024070,76561198067166716
76561198400024070,76561198067861658
76561198400024070,76561198072702421
76561198400024070,76561198073801267
76561198400024070,76561198074038268
76561198400024070,76561198077555501
76561198400024070,76561198085270024
76561198400024070,76561198091872097
76561198400024070,76561198093334881
76561198400024070,76561198111750614
76561198400024070,76561198111853868
76561198400024070,76561198123125731
76561198400024070,76561198129538416
76561198400024070,76561198129907194
76561198400024070,76561198133015296
76561198400024070,76561198138324199
76561198400024070,76561198139229275
76561198400024070,76561198141357941
76561198400024070,76561198141554215
76561198400024070,76561198144457949
76561198400024070,76561198144862318
76561198400024070,76561198148104588
76561198400024070,76561198150779809
76561198400024070,76561198151620351
76561198400024070,76561198154836613
76561198400024070,76561198159230369
76561198400024070,76561198162251610
76561198400024070,76561198165400463
76561198400024070,76561198166202021
76561198400024070,76561198168207577
76561198400024070,76561198185497498
76561198400024070,76561198186319711
76561198400024070,76561198186372491
76561198400024070,76561198187406389
76561198400024070,76561198194032103
76561198400024070,76561198199860265
76561198400024070,76561198200340175
76561198400024070,76561198201546110
76561198400024070,76561198213811713
76561198400024070,76561198215815945
76561198400024070,76561198226559980
76561198400024070,76561198252314250
76561198400024070,76561198255929221
76561198400024070,76561198257535384
76561198400024070,76561198260974230
76561198400024070,76561198263857674
76561198400024070,76561198265928569
76561198400024070,76561198271348636
76561198400024070,76561198272347152
76561198400024070,76561198274181948
76561198400024070,76561198276971618
76561198400024070,76561198282661432
76561198400024070,76561198285205652
76561198400024070,76561198287157505
76561198400024070,76561198288395844
76561198400024070,76561198289662768
76561198400024070,76561198298258231
76561198400024070,76561198303082903
76561198400024070,76561198305550621
76561198400024070,76561198308770034
76561198400024070,76561198312177136
76561198400024070,76561198313936925
76561198400024070,76561198316505147
76561198400024070,76561198317165903
76561198400024070,76561198317832843
76561198400024070,76561198324087797
76561198400024070,76561198327101863
76561198400024070,76561198328814303
76561198400024070,76561198331000155
76561198400024070,76561198332988450
76561198400024070,76561198336508583
76561198400024070,76561198340605858
76561198400024070,76561198344377864
76561198400024070,76561198344808862
76561198400024070,76561198344951294
76561198400024070,76561198345984869
76561198400024070,76561198346756013
76561198400024070,76561198349484364
76561198400024070,76561198351391800
76561198400024070,76561198351555127
76561198400024070,76561198357512869
76561198400024070,76561198358103296
76561198400024070,76561198363386899
76561198400024070,76561198363999189
76561198400024070,76561198364051824
76561198400024070,76561198370601489
76561198400024070,76561198370730629
76561198400024070,76561198371845901
76561198400024070,76561198372272827
76561198400024070,76561198373087254
76561198400024070,76561198374201883
76561198400024070,76561198376904200
76561198400024070,76561198380920824
76561198400024070,76561198383713530
76561198400024070,76561198384610962
76561198400024070,76561198387290987
76561198400024070,76561198387532696
76561198400024070,76561198388807198
76561198400024070,76561198392061169
76561198400024070,76561198393038731
76561198400024070,76561198393801672
76561198400024070,76561198394145280
76561198400024070,76561198396634136
76561198400024070,76561198402429416
76561198400024070,76561198403118688
76561198400024070,76561198406787618
76561198400024070,76561198408240843
76561198400024070,76561198408423075
76561198400024070,76561198408714684
76561198400024070,76561198408759253
76561198400024070,76561198408901878
76561198400024070,76561198410886333
76561198400024070,76561198411708067
76561198400024070,76561198412580966
76561198400024070,76561198412614374
76561198400024070,76561198414119575
76561198400024070,76561198423557967
76561198400024070,76561198429470286
76561198400024070,76561198430945957
76561198400024070,76561198432494710
76561198400024070,76561198434405206
76561198400024070,76561198434892694
76561198400024070,76561198441381838
76561198400024070,76561198447372035
76561198400024070,76561198448765734
76561198400024070,76561198449206682
76561198400024070,76561198453590225
76561198400024070,76561198796006102
76561198400024070,76561198800377195
76561198400024070,76561198802072720
76561198400024070,76561198802351715
76561198400024070,76561198803248681
76561198400024070,76561198803756795
76561198400024070,76561198804689645
76561198400024070,76561198805859714
76561198400024070,76561198810490012
76561198400024070,76561198810892925
76561198400024070,76561198811777458
76561198400024070,76561198813499950
76561198400024070,76561198814052241
76561198400024070,76561198817198479
76561198400024070,76561198821016156
76561198400024070,76561198822307982
76561198400024070,76561198824006134
76561198400024070,76561198827520472
76561198400024070,76561198828576336
76561198400024070,76561198832837446
76561198400024070,76561198837817919
76561198400024070,76561198841839211
76561198400024070,76561198841994879
76561198400024070,76561198842564927
76561198400024070,76561198844735298
76561198400024070,76561198845855454
76561198400024070,76561198847100057
76561198400024070,76561198852892312
76561198400024070,76561198854083828
76561198400024070,76561198861500536
76561198400024070,76561198870437169
76561198400024070,76561198871024272
76561198400024070,76561198872495656
76561198400024070,76561198873335284
76561198400024070,76561198874898481
76561198400024070,76561198876580974
76561198400024070,76561198901211166
76561198400024070,76561198909118684
76561198400024070,76561198931150618
76561198400024070,76561198941877327
76561198400024070,76561198958467765
76561198400024070,76561198962446037
76561198400024070,76561198967190343
76561198400024070,76561198978542690
76561198400024070,76561198992444100
76561198400024070,76561199023666259
76561198400024070,76561199029287803
76561198400024070,76561199031458940
76561198400024070,76561199036456940
76561198400024070,76561199041878917
76561198400024070,76561199069022901
76561198400024070,76561199094320586
76561198400024070,76561199103098266
76561198400024070,76561199107519042
76561198400024070,76561199196822614
76561198400024070,76561199218196589
76561198400024070,76561199395531755
76561198400024070,76561199468018015
76561198400024070,76561199469046858
76561198400024070,76561199544217534
76561198400024070,76561199568141946
76561198400024070,76561199689440417
76561198400024070,76561199864339952
76561198408714684,76561197965571095
76561198408714684,76561197990700641
76561198408714684,76561197998051858
76561198408714684,76561198008641545
76561198408714684,76561198011481373
76561198408714684,76561198022027229
76561198408714684,76561198023852370
76561198408714684,76561198026905434
76561198408714684,76561198027783299
76561198408714684,76561198033211097
76561198408714684,76561198042510674
76561198408714684,76561198043976532
76561198408714684,76561198059324866
76561198408714684,76561198065221667
76561198408714684,76561198066531449
76561198408714684,76561198068587516
76561198408714684,76561198069681657
76561198408714684,76561198071794554
76561198408714684,76561198072164154
76561198408714684,76561198072186493
76561198408714684,76561198087247298
76561198408714684,76561198087396645
76561198408714684,76561198093606316
76561198408714684,76561198099973618
76561198408714684,76561198122094018
76561198408714684,76561198123125731
76561198408714684,76561198123273944
76561198408714684,76561198142720350
76561198408714684,76561198145065135
76561198408714684,76561198150545042
76561198408714684,76561198151083360
76561198408714684,76561198156217182
76561198408714684,76561198159230369
76561198408714684,76561198160821692
76561198408714684,76561198161775002
76561198408714684,76561198163974676
76561198408714684,76561198166172086
76561198408714684,76561198173882386
76561198408714684,76561198184596607
76561198408714684,76561198188959243
76561198408714684,76561198202481054
76561198408714684,76561198210030629
76561198408714684,76561198213811807
76561198408714684,76561198252314250
76561198408714684,76561198254493814
76561198408714684,76561198257720019
76561198408714684,76561198259336367
76561198408714684,76561198263369382
76561198408714684,76561198273545006
76561198408714684,76561198281497864
76561198408714684,76561198282906158
76561198408714684,76561198300406769
76561198408714684,76561198305007468
76561198408714684,76561198306617737
76561198408714684,76561198314281176
76561198408714684,76561198315226578
76561198408714684,76561198318225509
76561198408714684,76561198318417814
76561198408714684,76561198322584385
76561198408714684,76561198328339323
76561198408714684,76561198336557358
76561198408714684,76561198346756013
76561198408714684,76561198353358078
76561198408714684,76561198356514632
76561198408714684,76561198360688440
76561198408714684,76561198363173907
76561198408714684,76561198364050589
76561198408714684,76561198366717694
76561198408714684,76561198368430461
76561198408714684,76561198370601489
76561198408714684,76561198373087254
76561198408714684,76561198375093461
76561198408714684,76561198380227444
76561198408714684,76561198387290987
76561198408714684,76561198388807198
76561198408714684,76561198389531835
76561198408714684,76561198393038731
76561198408714684,76561198395532644
76561198408714684,76561198395794719
76561198408714684,76561198398235115
76561198408714684,76561198398468495
76561198408714684,76561198402429416
76561198408714684,76561198402638819
76561198408714684,76561198402714386
76561198408714684,76561198403000568
76561198408714684,76561198403118688
76561198408714684,76561198403963024
76561198408714684,76561198404357091
76561198408714684,76561198404376590
76561198408714684,76561198404915044
76561198408714684,76561198406409801
76561198408714684,76561198410284158
76561198408714684,76561198412614374
76561198408714684,76561198412932460
76561198408714684,76561198413441522
76561198408714684,76561198414051678
76561198408714684,76561198417937425
76561198408714684,76561198418214586
76561198408714684,76561198419669885
76561198408714684,76561198423319593
76561198408714684,76561198423744238
76561198408714684,76561198425238047
76561198408714684,76561198428206280
76561198408714684,76561198428644159
76561198408714684,76561198431359625
76561198408714684,76561198439435820
76561198408714684,76561198441730739
76561198408714684,76561198443567914
76561198408714684,76561198448765734
76561198408714684,76561198449110766
76561198408714684,76561198449690794
76561198408714684,76561198449814778
76561198408714684,76561198450097555
76561198408714684,76561198450292081
76561198408714684,76561198451432957
76561198408714684,76561198455088459
76561198408714684,76561198577817824
76561198408714684,76561198797236221
76561198408714684,76561198797736598
76561198408714684,76561198798246391
76561198408714684,76561198799991952
76561198408714684,76561198802351715
76561198408714684,76561198806560810
76561198408714684,76561198808663150
76561198408714684,76561198810490012
76561198408714684,76561198810506925
76561198408714684,76561198810892925
76561198408714684,76561198811757428
76561198408714684,76561198812110177
76561198408714684,76561198815279462
76561198408714684,76561198815484932
76561198408714684,76561198820531264
76561198408714684,76561198820976203
76561198408714684,76561198824006134
76561198408714684,76561198827769007
76561198408714684,76561198829406010
76561198408714684,76561198834063225
76561198408714684,76561198835621054
76561198408714684,76561198840710002
76561198408714684,76561198847756736
76561198408714684,76561198851478613
76561198408714684,76561198872495656
76561198408714684,76561198879676083
76561198408714684,76561198890740469
76561198408714684,76561198895427444
76561198408714684,76561198978542690
76561198408714684,76561198992137078
76561198408714684,76561198992444100
76561198408714684,76561198993322255
76561198408714684,76561198996819346
76561198408714684,76561199130291403
76561198408714684,76561199184235949
76561198408714684,76561199436343356
76561198577817824,76561197995699872
76561198577817824,76561197996408987
76561198577817824,76561198020609325
76561198577817824,76561198046020486
76561198577817824,76561198076095356
76561198577817824,76561198097828364
76561198577817824,76561198104356877
76561198577817824,76561198120198635
76561198577817824,76561198146218939
76561198577817824,76561198151380079
76561198577817824,76561198168753516
76561198577817824,76561198171012077
76561198577817824,76561198190825925
76561198577817824,76561198210581695
76561198577817824,76561198217728075
76561198577817824,76561198249960582
76561198577817824,76561198271126370
76561198577817824,76561198287416265
76561198577817824,76561198292083156
76561198577817824,76561198303966441
76561198577817824,76561198304218550
76561198577817824,76561198318417814
76561198577817824,76561198321157995
76561198577817824,76561198321258218
76561198577817824,76561198336420740
76561198577817824,76561198374050290
76561198577817824,76561198404693125
76561198577817824,76561198432509691
76561198577817824,76561198433979759
76561198577817824,76561198437104096
76561198577817824,76561198437659158
76561198577817824,76561198760116842
76561198577817824,76561198799200008
76561198577817824,76561198802351715
76561198577817824,76561198806973520
76561198577817824,76561198811297123
76561198577817824,76561198823799525
76561198577817824,76561198824713494
76561198577817824,76561198835012109
76561198577817824,76561198871677747
76561198577817824,76561199006601187
76561198577817824,76561199025723576
76561198577817824,76561199030277211
76561198577817824,76561199058162343
76561198577817824,76561199065166509
76561198577817824,76561199073658385
76561198577817824,76561199098071978
76561198577817824,76561199103458970
76561198577817824,76561199105895713
76561198577817824,76561199118259711
76561198577817824,76561199172962784
76561198577817824,76561199189083692
76561198577817824,76561199202997464
76561198577817824,76561199210662980
76561198577817824,76561199218556445
76561198577817824,76561199221484452
76561198577817824,76561199257098114
76561198577817824,76561199369286205
76561198577817824,76561199375445244
76561198577817824,76561199376970139
76561198577817824,76561199527945268
76561198577817824,76561199699568409
76561198797624743,76561198146218939
76561198797624743,76561198146222234
76561198797624743,76561198255290404
76561198797624743,76561198288888236
76561198797624743,76561198397039560
76561198797624743,76561198419261467
76561198797624743,76561198451985015
76561198797624743,76561198797330567
76561198797624743,76561198802052754
76561198797624743,76561198802351715
76561198797624743,76561198806973520
76561198797624743,76561198843952691
76561198797624743,76561198864253062
76561198797624743,76561198867037989
76561198797624743,76561198924827124
76561198797624743,76561198956872435
76561198797624743,76561199045058442
76561198797624743,76561199084783048
76561198797624743,76561199084942836
76561198797624743,76561199128708927
76561198797624743,76561199151996964
76561198797624743,76561199372242120
76561198797624743,76561199488887308
76561198802351715,76561197991546900
76561198802351715,76561198037866691
76561198802351715,76561198058240401
76561198802351715,76561198068442746
76561198802351715,76561198073069405
76561198802351715,76561198074534378
76561198802351715,76561198079829640
76561198802351715,76561198100352660
76561198802351715,76561198111861721
76561198802351715,76561198123125731
76561198802351715,76561198127092810
76561198802351715,76561198136325316
76561198802351715,76561198146218939
76561198802351715,76561198160821692
76561198802351715,76561198167071048
76561198802351715,76561198190825925
76561198802351715,76561198200130127
76561198802351715,76561198202978577
76561198802351715,76561198244907922
76561198802351715,76561198253509674
76561198802351715,76561198254495640
76561198802351715,76561198306617737
76561198802351715,76561198309362034
76561198802351715,76561198318399166
76561198802351715,76561198318417814
76561198802351715,76561198374572408
76561198802351715,76561198386201931
76561198802351715,76561198393038731
76561198802351715,76561198408901878
76561198802351715,76561198412107564
76561198802351715,76561198436910947
76561198802351715,76561198797330567
76561198802351715,76561198806973520
76561198802351715,76561198809131830
76561198802351715,76561198833643879
76561198802351715,76561198848574851
76561198802351715,76561198872495656
76561198802351715,76561198973699607
76561198802351715,76561198978527019
76561198802351715,76561198981835999
76561198802351715,76561199000275079
76561198802351715,76561199041716837
76561198802351715,76561199057303343
76561198802351715,76561199084425371
76561198802351715,76561199084942836
76561198802351715,76561199109781554
76561198802351715,76561199158801346
76561198802351715,76561199170502409
76561198802351715,76561199192497670
76561198802351715,76561199355641574
76561198802351715,76561199379201174
76561198802351715,76561199402853212
76561198802351715,76561199472902713
76561198802351715,76561199854808343
76561198806973520,76561198002525156
76561198806973520,76561198053139899
76561198806973520,76561198068442746
76561198806973520,76561198122094018
76561198806973520,76561198130744182
76561198806973520,76561198139531273
76561198806973520,76561198146218939
76561198806973520,76561198259673268
76561198806973520,76561198313455801
76561198806973520,76561198318417814
76561198806973520,76561198400303946
76561198806973520,76561198797330567
76561198806973520,76561198802827309
76561198806973520,76561198815248896
76561198806973520,76561198861705118
76561198806973520,76561198874218537
76561198806973520,76561198879050616
76561198806973520,76561198978527019
76561198806973520,76561198981835999
76561198806973520,76561198987701252
76561198806973520,76561199017044560
76561198806973520,76561199026554171
76561198806973520,76561199084942836
76561198806973520,76561199109781554
76561198806973520,76561199162233884
76561198806973520,76561199195549080
76561198806973520,76561199247195577
76561198806973520,76561199368653710
76561198806973520,76561199468585649
76561198806973520,76561199472902713
76561198806973520,76561199541432827
76561198806973520,76561199563386885
76561198806973520,76561199785213947
76561198806973520,76561199865491451
76561198965260815,76561198184465311
76561198965260815,76561198285631327
76561198965260815,76561198301077509
76561198965260815,76561198343505876
76561198965260815,76561198366005199
76561198965260815,76561198397245473
76561198965260815,76561198448233860
76561198965260815,76561198820776669
76561198965260815,76561198845468009
76561198965260815,76561198890190184
76561198965260815,76561198969835398
76561198965260815,76561198977685016
76561198965260815,76561198999252918
76561198965260815,76561199008540071
76561198965260815,76561199011057412
76561198965260815,76561199042202184
76561198965260815,76561199042723799
76561198965260815,76561199083864449
76561198965260815,76561199209742374
76561199041716837,76561198318417814
76561199159522860,76561198268804715
76561199159522860,76561198307594449
76561199159522860,76561198829331912
76561199159522860,76561198963790451
76561199159522860,76561199059854155
76561199159522860,76561199154603251
76561199159522860,76561199656151734
76561199159522860,76561199674554063
76561198268804715,76561198020955731
76561198268804715,76561198179022122
76561198268804715,76561198325512827
76561198268804715,76561198417458774
76561198268804715,76561198752358636
76561198268804715,76561198829331912
76561198268804715,76561198963790451
76561198268804715,76561199006770340
76561198268804715,76561199059854155
76561198268804715,76561199113654088
76561198268804715,76561199270785046
76561198268804715,76561199321462255
76561198268804715,76561199472241707
76561198268804715,76561199509207198
76561198268804715,76561199569969104
76561198268804715,76561199674554063
76561198268804715,76561199696369750
76561198268804715,76561199867900647
76561198307594449,76561198963790451
76561198307594449,76561199154603251
76561198307594449,76561199656151734
76561198829331912,76561198325512827
76561198829331912,76561198417458774
76561198829331912,76561198783669166
76561198829331912,76561198963790451
76561198829331912,76561199006770340
76561198829331912,76561199059854155
76561198829331912,76561199085192358
76561198829331912,76561199270785046
76561198829331912,76561199656151734
76561198829331912,76561199747522383
76561198829331912,76561199807718491
76561198829331912,76561199818425440
76561198829331912,76561199829921919
76561198963790451,76561199656151734
76561199059854155,76561199674554063
76561199656151734,76561198000226804
76561199656151734,76561198165355324
76561199656151734,76561198198197698
76561199656151734,76561198365843398
76561199656151734,76561198417458774
76561199656151734,76561198716664275
76561199656151734,76561198783669166
76561199656151734,76561198864588488
76561199656151734,76561198975570367
76561199656151734,76561198999948906
76561199656151734,76561199006770340
76561199656151734,76561199085192358
76561199656151734,76561199222999512
76561199656151734,76561199268990385
76561199656151734,76561199525846384
76561199656151734,76561199562320307
76561199656151734,76561199569969104
76561199656151734,76561199680193433
76561199656151734,76561199680829790
76561199656151734,76561199771752671
76561199656151734,76561199809469990
76561199656151734,76561199834036370
76561199656151734,76561199842155609
76561199656151734,76561199847763888
76561199674554063,76561198003597281
76561199674554063,76561198834809495
76561199674554063,76561199207862452
76561198145467769,76561197960448329
76561198145467769,76561197960550209
76561198145467769,76561197960612308
76561198145467769,76561197961255469
76561198145467769,76561197961388575
76561198145467769,76561197961519610
76561198145467769,76561197962205172
76561198145467769,76561197962302434
76561198145467769,76561197962433337
76561198145467769,76561197963045189
76561198145467769,76561197963192866
76561198145467769,76561197965053052
76561198145467769,76561197969307333
76561198145467769,76561197969490124
76561198145467769,76561197972306630
76561198145467769,76561197974487712
76561198145467769,76561197982962536
76561198145467769,76561197983270591
76561198145467769,76561197983772557
76561198145467769,76561197986467052
76561198145467769,76561197987231567
